method;startTime;endTime;currency;asset;candleSize;historySize;PPR_available.bellowMax;PPR_available.upperMin;trades;market;relativeProfit;startBalance;startPrice;endPrice;balance;profit;relativeResult;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;LTC;1440;1;0.96;1.05;26;13.6023;5.9956;4.35;4.35;63.51991313;30.430970710524544;26.080970710524547;-33.0889;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;LTC;1440;1;0.96;1.06;26;13.6023;7.7690;4.35;4.35;63.51991313;38.14495409526061;33.79495409526061;-25.3750;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;LTC;1440;1;0.96;1.07;26;13.6023;7.7690;4.35;4.35;63.51991313;38.14495409526061;33.79495409526061;-25.3750;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;LTC;1440;1;0.95;1.01;24;13.6023;10.1951;4.35;4.35;63.51991313;48.698696828334334;44.34869682833433;-14.8212;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;LTC;1440;1;0.95;1.02;24;13.6023;8.5807;4.35;4.35;63.51991313;41.67597397982855;37.32597397982855;-21.8439;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;LTC;1440;1;0.95;1.03;22;13.6023;8.5556;4.35;4.35;63.51991313;41.56667590050488;37.21667590050488;-21.9532;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;LTC;1440;1;0.95;1.04;22;13.6023;8.5556;4.35;4.35;63.51991313;41.56667590050488;37.21667590050488;-21.9532;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;LTC;1440;1;0.95;1.05;22;13.6023;6.7244;4.35;4.35;63.51991313;33.6013359619247;29.251335961924696;-29.9186;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;LTC;1440;1;0.95;1.06;22;13.6023;8.6825;4.35;4.35;63.51991313;42.118979004373706;37.768979004373705;-21.4009;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;LTC;1440;1;0.95;1.07;22;13.6023;8.6825;4.35;4.35;63.51991313;42.118979004373706;37.768979004373705;-21.4009;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;LTC;1440;1;0.94;1.01;22;13.6023;10.9180;4.35;4.35;63.51991313;51.84344386357003;47.49344386357003;-11.6765;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;LTC;1440;1;0.94;1.02;22;13.6023;9.1994;4.35;4.35;63.51991313;44.36722440646739;40.01722440646739;-19.1527;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;LTC;1440;1;0.94;1.03;22;13.6023;9.0304;4.35;4.35;63.51991313;43.63214846935917;39.28214846935917;-19.8878;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;LTC;1440;1;0.94;1.04;22;13.6023;9.0304;4.35;4.35;63.51991313;43.63214846935917;39.28214846935917;-19.8878;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;LTC;1440;1;0.94;1.05;22;13.6023;6.7693;4.35;4.35;63.51991313;33.79652376218536;29.446523762185357;-29.7234;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;LTC;1440;1;0.94;1.06;20;13.6023;8.7305;4.35;4.35;63.51991313;42.32781596356774;37.977815963567735;-21.1921;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;LTC;1440;1;0.94;1.07;20;13.6023;8.7305;4.35;4.35;63.51991313;42.32781596356774;37.977815963567735;-21.1921;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;LTC;1440;1;0.9299999999999999;1.01;16;13.6023;12.8015;4.35;4.35;63.51991313;60.036452509989886;55.686452509989884;-3.4835;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;LTC;1440;1;0.9299999999999999;1.02;16;13.6023;12.8015;4.35;4.35;63.51991313;60.036452509989886;55.686452509989884;-3.4835;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;LTC;1440;1;0.9299999999999999;1.03;16;13.6023;12.5728;4.35;4.35;63.51991313;59.0417675119237;54.6917675119237;-4.4781;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;LTC;1440;1;0.9299999999999999;1.04;16;13.6023;12.5728;4.35;4.35;63.51991313;59.0417675119237;54.6917675119237;-4.4781;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;LTC;1440;1;0.9299999999999999;1.05;16;13.6023;9.7946;4.35;4.35;63.51991313;46.95639071031676;42.60639071031676;-16.5635;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;LTC;1440;1;0.9299999999999999;1.06;14;13.6023;12.5195;4.35;4.35;63.51991313;58.80964097658056;54.45964097658056;-4.7103;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;LTC;1440;1;0.9299999999999999;1.07;14;13.6023;12.5195;4.35;4.35;63.51991313;58.80964097658056;54.45964097658056;-4.7103;
