method;startTime;endTime;currency;asset;candleSize;historySize;PPR_available.bellowMax;PPR_available.upperMin;trades;market;relativeProfit;startBalance;startPrice;endPrice;balance;profit;relativeResult;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;BTC;60;1;0.96;1.06;42;3.7513;1.8585;965;965;4585.00000001;2758.4394376060163;1793.4394376060163;-1826.5606;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;BTC;60;1;0.96;1.07;38;3.7513;1.7072;965;965;4585.00000001;2612.400126705698;1647.4001267056979;-1972.5999;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;BTC;60;1;0.95;1.01;60;3.7513;3.2253;965;965;4585.00000001;4077.3977678088927;3112.3977678088927;-507.6022;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;BTC;60;1;0.95;1.02;48;3.7513;2.7350;965;965;4585.00000001;3604.284593357861;2639.284593357861;-980.7154;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;BTC;60;1;0.95;1.03;42;3.7513;2.6046;965;965;4585.00000001;3478.4154769075863;2513.4154769075863;-1106.5845;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;BTC;60;1;0.95;1.04;40;3.7513;2.6816;965;965;4585.00000001;3552.6967409577483;2587.6967409577483;-1032.3033;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;BTC;60;1;0.95;1.05;40;3.7513;2.5982;965;965;4585.00000001;3472.280059157573;2507.280059157573;-1112.7199;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;BTC;60;1;0.95;1.06;38;3.7513;2.4975;965;965;4585.00000001;3375.073520007361;2410.073520007361;-1209.9265;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;BTC;60;1;0.95;1.07;36;3.7513;2.0513;965;965;4585.00000001;2944.543578906422;1979.5435789064222;-1640.4564;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;BTC;60;1;0.94;1.01;46;3.7513;2.9818;965;965;4585.00000001;3842.3988197083804;2877.3988197083804;-742.6012;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;BTC;60;1;0.94;1.02;42;3.7513;2.7297;965;965;4585.00000001;3599.13531740785;2634.13531740785;-985.8647;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;BTC;60;1;0.94;1.03;38;3.7513;2.4809;965;965;4585.00000001;3359.110842507326;2394.110842507326;-1225.8892;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;BTC;60;1;0.94;1.04;38;3.7513;2.1263;965;965;4585.00000001;3016.87800610658;2051.87800610658;-1568.1220;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;BTC;60;1;0.94;1.05;36;3.7513;2.2378;965;965;4585.00000001;3124.4748430068144;2159.4748430068144;-1460.5252;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;BTC;60;1;0.94;1.06;34;3.7513;2.1816;965;965;4585.00000001;3070.209442306696;2105.209442306696;-1514.7906;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;BTC;60;1;0.94;1.07;30;3.7513;2.2339;965;965;4585.00000001;3120.7329786568066;2155.7329786568066;-1464.2670;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;BTC;60;1;0.9299999999999999;1.01;46;3.7513;2.7113;965;965;4585.00000001;3581.403609357811;2616.403609357811;-1003.5964;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;BTC;60;1;0.9299999999999999;1.02;38;3.7513;2.4729;965;965;4585.00000001;3351.3625593073093;2386.3625593073093;-1233.6374;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;BTC;60;1;0.9299999999999999;1.03;36;3.7513;1.9528;965;965;4585.00000001;2849.4646631562146;1884.4646631562146;-1735.5353;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;BTC;60;1;0.9299999999999999;1.04;36;3.7513;1.6933;965;965;4585.00000001;2599.0205923556687;1634.0205923556687;-1985.9794;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;BTC;60;1;0.9299999999999999;1.05;30;3.7513;1.8941;965;965;4585.00000001;2792.799290056091;1827.7992900560912;-1792.2007;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;BTC;60;1;0.9299999999999999;1.06;28;3.7513;1.9567;965;965;4585.00000001;2853.199053956223;1888.199053956223;-1731.8009;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;BTC;60;1;0.9299999999999999;1.07;32;3.7513;1.0936;965;965;4585.00000001;2020.2916219544063;1055.2916219544063;-2564.7084;
