method;startTime;endTime;currency;asset;candleSize;historySize;PPR_available.bellowMax;PPR_available.upperMin;trades;market;relativeProfit;startBalance;startPrice;endPrice;balance;profit;relativeResult;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";BTC;ETH;60;1;0.95;1.05;60;8.7337;3.2084;0.008335;0.008335;0.08113001;0.0350768875887404;0.026741887588740396;-0.0461;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";BTC;ETH;60;1;0.95;1.06;58;8.7337;2.7497;0.008335;0.008335;0.08113001;0.031253662640393705;0.022918662640393703;-0.0499;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";BTC;ETH;60;1;0.95;1.07;58;8.7337;2.5166;0.008335;0.008335;0.08113001;0.0293111440945609;0.020976144094560903;-0.0518;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";BTC;ETH;60;1;0.94;1.01;82;8.7337;3.7800;0.008335;0.008335;0.08113001;0.0398408847748457;0.0315058847748457;-0.0413;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";BTC;ETH;60;1;0.94;1.02;76;8.7337;2.5435;0.008335;0.008335;0.08113001;0.0295350953741649;0.021200095374164903;-0.0516;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";BTC;ETH;60;1;0.94;1.03;64;8.7337;2.6919;0.008335;0.008335;0.08113001;0.0307716449119807;0.022436644911980698;-0.0504;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";BTC;ETH;60;1;0.94;1.04;58;8.7337;2.9284;0.008335;0.008335;0.08113001;0.0327432712828013;0.0244082712828013;-0.0484;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";BTC;ETH;60;1;0.94;1.05;54;8.7337;3.1989;0.008335;0.008335;0.08113001;0.034997613833369204;0.0266626138333692;-0.0461;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";BTC;ETH;60;1;0.94;1.06;52;8.7337;2.8213;0.008335;0.008335;0.08113001;0.0318501385869147;0.023515138586914695;-0.0493;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";BTC;ETH;60;1;0.94;1.07;54;8.7337;2.3412;0.008335;0.008335;0.08113001;0.0278490490724446;0.019514049072444598;-0.0533;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";BTC;ETH;60;1;0.9299999999999999;1.01;82;8.7337;3.7108;0.008335;0.008335;0.08113001;0.0392645590889084;0.030929559088908397;-0.0419;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";BTC;ETH;60;1;0.9299999999999999;1.02;74;8.7337;2.9073;0.008335;0.008335;0.08113001;0.0325672873103097;0.0242322873103097;-0.0486;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";BTC;ETH;60;1;0.9299999999999999;1.03;56;8.7337;3.3780;0.008335;0.008335;0.08113001;0.0364908368177223;0.028155836817722296;-0.0446;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";BTC;ETH;60;1;0.9299999999999999;1.04;48;8.7337;3.9301;0.008335;0.008335;0.08113001;0.041092179691978994;0.03275717969197899;-0.0400;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";BTC;ETH;60;1;0.9299999999999999;1.05;46;8.7337;3.9877;0.008335;0.008335;0.08113001;0.0415724190505728;0.0332374190505728;-0.0396;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";BTC;ETH;60;1;0.9299999999999999;1.06;44;8.7337;3.6203;0.008335;0.008335;0.08113001;0.0385098780002872;0.030174878000287196;-0.0426;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";BTC;ETH;60;1;0.9299999999999999;1.07;46;8.7337;3.2338;0.008335;0.008335;0.08113001;0.0352887488742542;0.026953748874254196;-0.0458;
